movieId_x,title,genres,movieId_y,release_date,overview,popularity,vote_average,vote_count,tmdb_id,cast,director,content_raw,content
31,Dangerous Minds (1995),Drama,31.0,8/11/1995,"Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",3.6899,6.978,1194.0,9909.0,"Michelle Pfeiffer, George Dzundza, Courtney B. Vance",John N. Smith,"Dangerous Minds (1995) Drama Michelle_Pfeiffer George_Dzundza Courtney_B._Vance John_N._Smith Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",dangerous mind 1995 drama michelle_pfeiffer george_dzundza courtney_b _vance john_n _smith former marine louanne johnson land gig teaching pilot program bright underachieving teen notorious inner city high school terrible first day decides must throw decorum wind johnson return classroom armed nonsense attitude informed military training fearless determination better life student matter cost
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,32.0,12/29/1995,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly and the son of a famous virus expert who may hold the key to the Army of the 12 Monkeys; thought to be responsible for unleashing the killer disease.",14.9325,7.6,8678.0,63.0,"Bruce Willis, Madeleine Stowe, Brad Pitt",Terry Gilliam,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995) Mystery Sci-Fi Thriller Bruce_Willis Madeleine_Stowe Brad_Pitt Terry_Gilliam In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly and the son of a famous virus expert who may hold the key to the Army of the 12 Monkeys; thought to be responsible for unleashing the killer disease.",twelve monkey monkey 1995 mystery sci thriller bruce_willis madeleine_stowe brad_pitt terry_gilliam year 2035 convict james cole reluctantly volunteer sent back time discover origin deadly virus wiped nearly earth population forced survivor underground community cole mistakenly sent 1990 instead 1996 arrested locked mental hospital meet psychiatrist kathryn railly son famous virus expert may hold key army monkey thought responsible unleashing killer disease
34,Babe (1995),Children|Drama,34.0,7/18/1995,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hoggett knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",5.1376,6.249,2993.0,9598.0,"Christine Cavanaugh, Miriam Margolyes, Danny Mann",Chris Noonan,"Babe (1995) Children Drama Christine_Cavanaugh Miriam_Margolyes Danny_Mann Chris_Noonan Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hoggett knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",babe 1995 child drama christine_cavanaugh miriam_margolyes danny_mann chris_noonan babe little pig quite know place world bunch odd friend like ferdinand duck think rooster fly dog call mum babe realises making become greatest sheep pig time farmer hoggett know help sheep dog babe learns pig anything want
36,Dead Man Walking (1995),Crime|Drama,36.0,12/29/1995,A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.,1.9263,7.327,1412.0,687.0,"Susan Sarandon, Sean Penn, Robert Prosky",Tim Robbins,Dead Man Walking (1995) Crime Drama Susan_Sarandon Sean_Penn Robert_Prosky Tim_Robbins A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.,dead man walking 1995 crime drama susan_sarandon sean_penn robert_prosky tim_robbins death row inmate turn spiritual guidance local nun day leading scheduled execution murder young couple
38,It Takes Two (1995),Children|Comedy,38.0,11/17/1995,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",3.0677,6.511,924.0,33689.0,"Kirstie Alley, Steve Guttenberg, Ashley Olsen",Andy Tennant,"It Takes Two (1995) Children Comedy Kirstie_Alley Steve_Guttenberg Ashley_Olsen Andy_Tennant Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",take two 1995 child comedy kirstie_alley steve_guttenberg ashley_olsen andy_tennant identical year old different background orphaned amanda wealthy alyssa meet summer camp decide switch place play matchmaker alyssa dad roger kind social worker care amanda
39,Clueless (1995),Comedy|Romance,39.0,7/19/1995,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",10.319,7.27,4600.0,9603.0,"Alicia Silverstone, Stacey Dash, Brittany Murphy",Amy Heckerling,"Clueless (1995) Comedy Romance Alicia_Silverstone Stacey_Dash Brittany_Murphy Amy_Heckerling Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",clueless 1995 comedy romance alicia_silverstone stacey_dash brittany_murphy amy_heckerling shallow rich socially successful cher top beverly hill high school pecking scale seeing matchmaker cher first coax two teacher dating emboldened success decides give hopelessly klutzy new student tai makeover tai becomes popular cher realizes disapproving stepbrother right misguided fall
40,"Cry, the Beloved Country (1995)",Drama,40.0,12/15/1995,A South-African preacher goes to search for his wayward son who has committed a crime in the big city.,2.3073,6.7,26.0,34615.0,"Richard Harris, James Earl Jones, Charles S. Dutton",Darrell James Roodt,"Cry, the Beloved Country (1995) Drama Richard_Harris James_Earl_Jones Charles_S._Dutton Darrell_James_Roodt A South-African preacher goes to search for his wayward son who has committed a crime in the big city.",cry beloved country 1995 drama richard_harris james_earl_jones charles_s _dutton darrell_james_roodt south african preacher go search wayward son committed crime big city
41,Richard III (1995),Drama|War,41.0,1/1/1986,Richard of Gloucester uses murder and manipulation to claim England's throne.,0.1012,0.0,0.0,869261.0,"Gilles Arbona, Marc Betton, Annie Perret",Raúl Ruiz,Richard III (1995) Drama War Gilles_Arbona Marc_Betton Annie_Perret Raúl_Ruiz Richard of Gloucester uses murder and manipulation to claim England's throne.,richard iii 1995 drama war gilles_arbona marc_betton annie_perret l_ruiz richard gloucester us murder manipulation claim england throne
42,Dead Presidents (1995),Action|Crime|Drama,42.0,9/29/1995,On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S. currency!,2.2797,6.656,305.0,11443.0,"Larenz Tate, Keith David, Chris Tucker",Albert Hughes,Dead Presidents (1995) Action Crime Drama Larenz_Tate Keith_David Chris_Tucker Albert_Hughes On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S. currency!,dead president 1995 action crime drama larenz_tate keith_david chris_tucker albert_hughes street call cash dead president vietnam veteran return home war find drawn life crime aid fellow vet plan ultimate heist daring robbery armored car filled unmarked currency
43,Restoration (1995),Drama,43.0,12/29/1995,"An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.",2.3516,6.052,124.0,35196.0,"Robert Downey Jr., Meg Ryan, Sam Neill",Michael Hoffman,"Restoration (1995) Drama Robert_Downey_Jr. Meg_Ryan Sam_Neill Michael_Hoffman An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.",restoration 1995 drama robert_downey_jr meg_ryan sam_neill michael_hoffman aspiring young physician robert merivel found service king charles save life someone close king merivel join king court life high life provided someone position merivel ordered marry king mistress order divert queen suspicion given one order king fall love situation worsens merivel find love new wife eventually king find relief merivel position wealth fall grace leaf merivel first started travel reunion old friend rediscovers love true medicine really mean physician
